venue_name,venue_classification,use_at_games,current_status,games_year,host_city,reasoning,host_country,award_year,precision,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_year_used,city_pop_year_gap,page_title,types,wikidata_id,wikidata_name,coords,capacity_wd,opened_year,opened_year_source,venue_age,years_since_event,years_since_construction,venue_lon,venue_lat,city_lon,city_lat,distance_mi
Messehalle (Indoor Skating Rink),Existing,Ice hockey,In use,1964,Innsbruck,NA,Austria,1959,exact,AUT,NA,NA,111.144,1975,16,1964 Winter Olympics,Winter Olympic Games edition,http://www.wikidata.org/entity/Q9636,1964 Winter Olympics,NA,NA,NA,NA,NA,62,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Olympic Speed Skating Oval (Olympia Eisschnellaufbahn),New build,Speed skating,In use,1964,Innsbruck,NA,Austria,1959,exact,AUT,NA,NA,111.144,1975,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Olympic Ice Stadium,New build,"Figure skating,
ice hockey, Closing
Ceremony",In use,1964,Innsbruck,NA,Austria,1959,exact,AUT,NA,NA,111.144,1975,16,2012 Winter Youth Olympics,international sporting event; Winter Youth Olympic Games edition,http://www.wikidata.org/entity/Q192554,2012 Winter Youth Olympics,NA,NA,NA,NA,NA,62,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Innsbruck Olympic Village,New build,Athlete accommodation,In use,1964,Innsbruck,NA,Austria,1959,exact,AUT,NA,NA,111.144,1975,16,Innsbruck,city; statutory city of Austria; municipality of Austria; district of Austria; big city; place with town rights and privileges,http://www.wikidata.org/entity/Q1735,Innsbruck,NA,NA,NA,NA,NA,62,NA,NA,NA,11.4045829127392,47.2679876615107,NA
Campo Marte,Existing,"Equestrian (jumping,
dressage)",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Mexico City Metrobús Line 7,bus rapid transit route,http://www.wikidata.org/entity/Q55074771,Line 7,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Municipal Stadium,Existing,Hockey,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,"Estadio Jesús Martínez ""Palillo""",stadium,http://www.wikidata.org/entity/Q1369443,Municipal Stadium,Point(-99.09493893 19.40764085),6160,1964,P1619,4,58,62,-99.09493893,19.40764085,-99.1049386818456,19.4448241307528,2.6534321479086582
University Olympic Stadium,Existing,"Athletics, equestrian
(jumping), Opening and
Closing Ceremonies",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Estadio Azteca,association football venue,http://www.wikidata.org/entity/Q320454,Estadio Azteca,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Arena México,Existing,Boxing,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Arena México,arena,http://www.wikidata.org/entity/Q641374,Arena México,Point(-99.151944 19.424722),16500,1956,P1619,12,58,70,-99.151944,19.424722,-99.1049386818456,19.4448241307528,3.366696336482336
Azteca Stadium,Existing,Football,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Estadio Azteca,association football venue,http://www.wikidata.org/entity/Q320454,Estadio Azteca,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Military Camp No. 1,Existing,"Modern pentathlon
(equestrian)",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,New Mexico Military Institute,high school; campus; community college; public educational institution of the United States,http://www.wikidata.org/entity/Q7010214,New Mexico Military Institute,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
National Auditorium,Existing,Gymnastics,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Auditorio Nacional (Mexico),concert hall; multi-purpose hall,http://www.wikidata.org/entity/Q286179,Auditorio Nacional,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Ciudad Universitaria Swimming Pool,Existing,Water polo,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Mexico City,city; megacity; metropolis; federal capital; primate city; big city; federative entity of Mexico; largest city,http://www.wikidata.org/entity/Q1489,Mexico City,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Insurgentes Theatre,Existing,Weightlifting,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Mexico City,city; megacity; metropolis; federal capital; primate city; big city; federative entity of Mexico; largest city,http://www.wikidata.org/entity/Q1489,Mexico City,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Rome Olympic Velodrome,New build,"Cycling (track), hockey",Not in use (demolished),1960,Rome,urban redevelopment - not a failure,Italy,1955,exact,ITA,NA,NA,1938.676,1975,20,"Olympic Velodrome, Rome",velodrome; defunct sports venue,http://www.wikidata.org/entity/Q4009428,"Olympic Velodrome, Rome",Point(12.456897 41.826647),17660,1960,P1619,0,66,66,12.456897,41.826647,12.5140259735732,41.8887035629011,5.204627399349367
Cesano Shooting Range,New build,Shooting,Not in use (demolished),1960,Rome,urban redevelopment - not a failure,Italy,1955,exact,ITA,NA,NA,1938.676,1975,20,Cesano Infantry School Range,NA,http://www.wikidata.org/entity/Q5065401,Cesano Infantry School Range,NA,NA,NA,NA,NA,66,NA,NA,NA,12.5140259735732,41.8887035629011,NA
Virgilio Uribe Rowing and Canoeing Course,New build,"Rowing, canoe sprint",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Rowing at the 1968 Summer Olympics – Men's eight,Olympic sporting event; rowing event,http://www.wikidata.org/entity/Q22968940,rowing at the 1968 Summer Olympics – men's eight,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Francisco Márquez Olympic Pool,New build,"Swimming, diving, water
polo, modern pentathlon
(swimming)",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Alberca Olímpica Francisco Márquez,sports venue,http://www.wikidata.org/entity/Q2484285,Alberca Olímpica Francisco Márquez,Point(-99.15479243 19.35892729),4300,NA,NA,NA,58,NA,-99.15479243,19.35892729,-99.1049386818456,19.4448241307528,6.773591828811946
Agustín Melgar Olympic Velodrome,New build,Cycling (track),In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Agustín Melgar Olympic Velodrome,velodrome,http://www.wikidata.org/entity/Q399314,Agustín Melgar Olympic Velodrome,Point(-99.10338655 19.40981014),6800,1968,P571,0,58,58,-99.10338655,19.40981014,-99.1049386818456,19.4448241307528,2.424064580868508
Fernando Montes de Oca Fencing Hall,New build,"Fencing, modern
pentathlon (fencing)",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Fernando Montes de Oca Fencing Hall,arena; sports venue,http://www.wikidata.org/entity/Q1406768,Fernando Montes de Oca Fencing Hall,Point(-99.09155533 19.40759531),NA,NA,NA,NA,58,NA,-99.09155533,19.40759531,-99.1049386818456,19.4448241307528,2.719116640958552
Olympic Oval (Anneau de vitesse),New build,Speed skating,In use,1992,Albertville,NA,France,1986,exact,FRA,13430.4824599685,NA,NA,NA,NA,L'anneau de vitesse,stadium; sports venue,http://www.wikidata.org/entity/Q2343868,L'anneau de vitesse,Point(6.3709 45.6641),10000,1991,P1619,1,34,35,6.3709,45.6641,NA,NA,NA
Olympic Stadium (Théâtre des Cérémonies),Temporary,"Opening and Closing
Ceremonies",Dismantled (temporary),1992,Albertville,NA,France,1986,exact,FRA,13430.4824599685,NA,NA,NA,NA,Théâtre des Cérémonies,temporary sports venue,http://www.wikidata.org/entity/Q2698412,Théâtre des Cérémonies,Point(6.369367 45.661592),30000,1992,P1619,0,34,34,6.369367,45.661592,NA,NA,NA
Les Ménuires - Slalom Stadium (Stade de Slalom),Existing,Alpine skiing,In use,1992,Albertville,NA,France,1986,exact,FRA,13430.4824599685,NA,NA,NA,NA,List of Winter Olympics venues: L,Wikimedia list article,http://www.wikidata.org/entity/Q6604183,list of Winter Olympics venues: L,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
Méribel - Massif du Roc de Fer or Stade du Corbey,Existing,Alpine skiing,In use,1992,Albertville,NA,France,1986,exact,FRA,13430.4824599685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
Val d’Isère - Massif de Bellevarde,Existing,Alpine skiing,In use,1992,Albertville,NA,France,1986,exact,FRA,13430.4824599685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA
"Lillehammer Olympic Alpine Centre, Hafjell",Existing,Alpine skiing,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,2016 Winter Youth Olympics,Winter Youth Olympic Games edition,http://www.wikidata.org/entity/Q370745,2016 Winter Youth Olympics,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Hamar Olympic Subsite Village,Existing,Athlete accommodation,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Lillehammer Olympic Village,Olympic Village,http://www.wikidata.org/entity/Q6548012,Lillehammer Olympic Village,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Gjøvik Olympic Cavern Hall,New build,Ice hockey,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Gjøvik Olympic Cavern Hall,indoor ice rink,http://www.wikidata.org/entity/Q3353373,Gjøvik Olympic Cavern Hall,Point(10.6844 60.7932),5500,1993,P1619,1,32,33,10.6844,60.7932,NA,NA,NA
Hamar Olympic Hall (Vikingskipet),New build,Speed skating,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Vikingskipet,stadium; indoor ice rink,http://www.wikidata.org/entity/Q1782828,Vikingskipet,Point(11.1009 60.793),10600,1992,P1619,2,32,34,11.1009,60.793,NA,NA,NA
Lillehammer Olympic Bobsleigh and Luge Track,New build,"Bobsleigh, luge",In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Lillehammer Olympic Bobsleigh and Luge Track,bobsleigh track; artificial luge track,http://www.wikidata.org/entity/Q3143296,Lillehammer Olympic Bobsleigh and Luge Track,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Hamar Olympic Amphitheatre,New build,"Figure skating, short track
speed skating",In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,2016 Winter Youth Olympics,Winter Youth Olympic Games edition,http://www.wikidata.org/entity/Q370745,2016 Winter Youth Olympics,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
"Lillehammer Olympic Alpine Centre, Kvitfjell",New build,Alpine skiing,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,2016 Winter Youth Olympics,Winter Youth Olympic Games edition,http://www.wikidata.org/entity/Q370745,2016 Winter Youth Olympics,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Håkon Hall,New build,Ice hockey,In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,"Håkon, Kristin and Sondre",Olympic mascot; fictional duo,http://www.wikidata.org/entity/Q5890847,Håkon and Kristin,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Lysgårdsbakkene Ski Jumping Arena,New build,"Ski jumping, Nordic
combined, Opening and
Closing Ceremonies",In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Lysgårdsbakken,ski jumping complex,http://www.wikidata.org/entity/Q632041,Lysgårdsbakken,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
Birkebeineren Ski Stadium,New build,"Biathlon, cross-country
skiing, Nordic combined",In use,1994,Lillehammer,NA,Norway,1988,exact,NOR,24111.6310594146,NA,NA,NA,NA,Birkebeineren Ski Stadium,stadium,http://www.wikidata.org/entity/Q3824486,Birkebeineren Ski Stadium,Point(10.506368 61.134107),31000,1992,P1619,2,32,34,10.506368,61.134107,NA,NA,NA
Juan de la Barrera Olympic Gymnasium,New build,Volleyball,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Gimnasio Olímpico Juan de la Barrera,arena,http://www.wikidata.org/entity/Q1524795,Gimnasio Olímpico Juan de la Barrera,Point(-99.15473074 19.35986612),NA,1968,P1619,0,58,58,-99.15473074,19.35986612,-99.1049386818456,19.4448241307528,6.71474868447405
Juan Escutia Sports Palace,New build,Basketball,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Palacio de los Deportes,indoor arena,http://www.wikidata.org/entity/Q301937,Palacio de los Deportes,Point(-99.099722 19.405278),20000,1968,P1619,0,58,58,-99.099722,19.405278,-99.1049386818456,19.4448241307528,2.7565277026646293
Maracanãzinho,Existing,Volleyball,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Ginásio do Maracanãzinho,indoor arena,http://www.wikidata.org/entity/Q1300456,Ginásio do Maracanãzinho,Point(-43.229333 -22.913911),11800,1954,P1619,62,10,72,-43.229333,-22.913911,-43.3666524274637,-22.8458452131082,9.937307866258209
Marina da Glória,Existing,Sailing,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,"Glória, Rio de Janeiro",neighbourhood in Rio de Janeiro,http://www.wikidata.org/entity/Q1532671,Glória,NA,NA,NA,NA,NA,10,NA,NA,NA,-43.3666524274637,-22.8458452131082,NA
Rio Olympic Hockey Centre,New build,Hockey,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Olympic Hockey Centre (Rio de Janeiro),sports venue,http://www.wikidata.org/entity/Q7089085,Olympic Hockey Center,Point(-43.402447222 -22.860741666),NA,2007,P1619,9,10,19,-43.402447222,-22.860741666,-43.3666524274637,-22.8458452131082,2.503483464648155
Rio Olympic Tennis Centre,New build,Tennis,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Olympic Tennis Centre (Rio de Janeiro),tennis venue,http://www.wikidata.org/entity/Q7089145,Olympic Tennis Center,Point(-43.396382 -22.978822),18250,2015,P1619,1,10,11,-43.396382,-22.978822,-43.3666524274637,-22.8458452131082,9.391132299413064
Rio Olympic Velodrome,New build,Cycling (track),In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Rio Olympic Velodrome,velodrome,http://www.wikidata.org/entity/Q63999,Barra Velodrome,Point(-43.392405555 -22.975225),5000,2007,P1619,9,10,19,-43.392405555,-22.975225,-43.3666524274637,-22.8458452131082,9.098495165819159
Whitewater Stadium,New build,Canoe slalom,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Artificial whitewater,NA,http://www.wikidata.org/entity/Q182886,artificial whitewater,NA,NA,NA,NA,NA,10,NA,NA,NA,-43.3666524274637,-22.8458452131082,NA
Carioca Arena 1,New build,Basketball,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Carioca Arena 1,arena,http://www.wikidata.org/entity/Q7089149,Carioca Arena 1,Point(-43.395953 -22.973883),48000,2016,P1619,0,10,10,-43.395953,-22.973883,-43.3666524274637,-22.8458452131082,9.051110685424566
Carioca Arena 2,New build,"Judo, wrestling",In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Carioca Arena 2,sports competition,http://www.wikidata.org/entity/Q23589938,Carioca Arena 2,NA,NA,NA,NA,NA,10,NA,NA,NA,-43.3666524274637,-22.8458452131082,NA
Carioca Arena 3,New build,"Fencing, taekwondo",In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Carioca Arena 2,sports competition,http://www.wikidata.org/entity/Q23589938,Carioca Arena 2,NA,NA,NA,NA,NA,10,NA,NA,NA,-43.3666524274637,-22.8458452131082,NA
Rio Olympic Golf Course,New build,Golf,In use,2016,Rio de Janeiro,NA,Brazil,2009,exact,BRA,8678.6592244676,NA,8926.759,2009,0,Olympic Golf Course,golf course,http://www.wikidata.org/entity/Q6617188,Olympic golf course,Point(-43.405772222 -23.006461111),NA,2015,P1619,1,10,11,-43.405772222,-23.006461111,-43.3666524274637,-22.8458452131082,11.386042199355252
Vicente Suárez Shooting Range,New build,"Shooting, modern
pentathlon (shooting)",In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,1968 Summer Olympics,international sporting event; Summer Olympic Games edition,http://www.wikidata.org/entity/Q8429,1968 Summer Olympics,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Miguel Hidalgo Olympic Village,New build,Athlete accommodation,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Villa Olímpica (Mexico City),NA,http://www.wikidata.org/entity/Q6162315,Villa Olímpica (Mexico City),NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Jalisco Stadium,Existing,Football,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Estadio Jalisco,association football venue,http://www.wikidata.org/entity/Q1346716,Jalisco Stadium,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
León Stadium,Existing,Football,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Estadio León,association football venue,http://www.wikidata.org/entity/Q1369510,León Stadium,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Yacht Club,Existing,Sailing,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,List of yacht clubs,Wikimedia list article,http://www.wikidata.org/entity/Q17156778,list of yacht clubs,NA,NA,NA,NA,NA,58,NA,NA,NA,-99.1049386818456,19.4448241307528,NA
Avándaro Golf Club,Existing,Eventing,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Avándaro Golf Club,golf club,http://www.wikidata.org/entity/Q4829585,Avándaro Golf Club,Point(-100.131388888 19.159444444),NA,1959,P571,9,58,67,-100.131388888,19.159444444,-99.1049386818456,19.4448241307528,69.85632823626862
Cuauhtémoc Stadium,New build,Football,In use,1968,Mexico City,NA,Mexico,1963,exact,MEX,419.552066324849,NA,11119.402,1975,12,Estadio Cuauhtémoc,stadium; association football venue,http://www.wikidata.org/entity/Q124769,Estadio Cuauhtémoc,Point(-98.164444 19.078056),47417,1968,P1619,0,58,58,-98.164444,19.078056,-99.1049386818456,19.4448241307528,66.44687180139617
Chamrousse,New build,Alpine skiing,In use,1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,Chamrousse,ski resort; commune of France,http://www.wikidata.org/entity/Q696634,Chamrousse,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Helliniko Indoor Arena,New build,Basketball,Not in use (demolished),2004,Athens,abandoned before demolition - this is the white elephant,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Basketball at the 2004 Summer Olympics – Men's tournament,Olympic sporting event,http://www.wikidata.org/entity/Q80385,basketball at the 2004 Summer Olympics – men's tournament,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Tremplin de saut à ski de Saint Nizier/Tremplin du Dauphiné,New build,Ski jumping,In use (repurposed),1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Piste de Luge,New build,Luge,In use (limited),1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,List of Olympic venues in luge,Wikimedia list article,http://www.wikidata.org/entity/Q6592945,list of Olympic venues in luge,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Patinoire Municipale,Existing,Ice hockey,In use,1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,La Patinoire Municipale,gym; sports venue; ice rink; facility,http://www.wikidata.org/entity/Q3126056,Halle Clémenceau,Point(5.73417 45.15707),2042,1963,P1619,5,58,63,5.73417,45.15707,5.72387810164488,45.1803677865258,1.6878783504284411
Autrans,New build,"Biathlon, cross-country
skiing, Nordic combined",In use,1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,Autrans,commune of France; delegated commune,http://www.wikidata.org/entity/Q475938,Autrans,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Tremplin du Claret,New build,"Ski jumping, Nordic
combined",In use,1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,Anthony Knockaert,human,http://www.wikidata.org/entity/Q326365,Anthony Knockaert,NA,NA,NA,NA,NA,58,NA,NA,NA,5.72387810164488,45.1803677865258,NA
Stade de Glace,New build,"Ice hockey, figure skating,
Closing Ceremony",In use,1968,Grenoble,NA,France,1964,exact,FRA,1891.12061521027,NA,280.727,1975,11,Palais des Sports (Grenoble),arena; velodrome; sports venue; facility,http://www.wikidata.org/entity/Q644431,Palais des Sports Pierre Mendès France,Point(5.7415 45.1851),12000,1967,P1619,1,58,59,5.7415,45.1851,5.72387810164488,45.1803677865258,0.9193983698167193
